gene_id,P1_gene_name,P1_copy_number,P2_copy_number,P3_copy_number,P4_copy_number,P5_copy_number,P6_copy_number,P7_copy_number,P8_copy_number,P9_copy_number,P10_copy_number,P11_copy_number,P12_copy_number,P13_copy_number,P14_copy_number,P15_copy_number,P16_copy_number,P17_copy_number,P18_copy_number,P19_copy_number,P20_copy_number,P21_copy_number,P22_copy_number,P23_copy_number,P24_copy_number,P25_copy_number,P26_copy_number,P27_copy_number,P28_copy_number,P29_copy_number,P30_copy_number,P31_copy_number,P32_copy_number,P33_copy_number,P34_copy_number,P35_copy_number,P36_copy_number,P37_copy_number,P38_copy_number,P39_copy_number,P40_copy_number
ENSG00000111432.4,FZD10,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,-0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0
ENSG00000180340.7,FZD2,0.0,-0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.9162907318741551,0.6931471805599453,0.6931471805599453,0.0
ENSG00000157193.18,LRP8,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,1.252762968495368,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,-0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.0
ENSG00000081479.15,LRP2,0.0,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,1.0986122886681098,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0
ENSG00000134569.10,LRP4,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,0.4054651081081644,0.0
ENSG00000162337.12,LRP5,0.9162907318741551,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,-0.6931471805599453,1.252762968495368,0.6931471805599453,0.4054651081081644,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0
ENSG00000070018.9,LRP6,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.0,0.4054651081081644,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.6931471805599453,0.0,0.4054651081081644,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
ENSG00000123384.14,LRP1,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0
ENSG00000130881.14,LRP3,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.6931471805599453,0.0,0.9162907318741551,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.0
ENSG00000107404.20,DVL1,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.9162907318741551,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,-0.6931471805599453,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0
ENSG00000161202.20,DVL3,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0
ENSG00000004975.12,DVL2,0.0,-0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.4054651081081644,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
ENSG00000103126.15,AXIN1,0.0,0.0,1.0986122886681098,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,1.0986122886681098,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0
ENSG00000168646.13,AXIN2,0.0,0.0,0.0,2.1400661634962708,0.4054651081081644,0.6931471805599453,0.6931471805599453,2.5257286443082556,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.0,0.4054651081081644,1.0986122886681098,0.6931471805599453,1.252762968495368,-0.6931471805599453,0.6931471805599453,1.252762968495368,0.0,0.0,0.0,0.0,0.4054651081081644,0.9162907318741551,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,1.252762968495368,0.0,0.0,0.6931471805599453,0.9162907318741551,1.0986122886681098,0.6931471805599453,0.0
ENSG00000082701.17,GSK3B,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453
ENSG00000162552.15,WNT4,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,-0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.0
ENSG00000134245.18,WNT2B,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,1.0986122886681098,0.0,0.4054651081081644,0.4054651081081644,-0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,-0.6931471805599453,0.0,0.4054651081081644,-0.6931471805599453,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.0,0.6931471805599453,0.0
ENSG00000143816.8,WNT9A,0.0,0.0,0.6931471805599453,1.5040773967762742,0.6931471805599453,0.4054651081081644,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.9162907318741551,0.4054651081081644,0.4054651081081644,0.0,1.0986122886681098,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.9162907318741551,1.252762968495368,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.4054651081081644,1.0986122886681098,0.9162907318741551,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
ENSG00000154342.6,WNT3A,0.0,0.0,0.6931471805599453,1.5040773967762742,0.6931471805599453,0.4054651081081644,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.9162907318741551,0.4054651081081644,0.4054651081081644,0.0,1.0986122886681098,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.9162907318741551,1.252762968495368,0.6931471805599453,0.9162907318741551,0.4054651081081644,0.4054651081081644,1.0986122886681098,0.9162907318741551,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
ENSG00000115596.4,WNT6,0.0,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.0,1.0986122886681098,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.4054651081081644,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0
ENSG00000135925.9,WNT10A,0.0,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.0,1.0986122886681098,0.0,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.4054651081081644,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0
ENSG00000154764.6,WNT7A,0.0,0.6931471805599453,0.4054651081081644,1.0986122886681098,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
ENSG00000114251.15,WNT5A,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0
ENSG00000244586.1,WNT5A-AS1,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0
ENSG00000061492.12,WNT8A,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.9162907318741551,-0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.9162907318741551,0.4054651081081644,0.0,0.6931471805599453,0.0
ENSG00000105989.10,WNT2,0.0,0.0,0.4054651081081644,0.9162907318741551,0.4054651081081644,2.740840023925201,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.9162907318741551,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0
ENSG00000002745.13,WNT16,0.0,0.0,0.4054651081081644,0.9162907318741551,0.4054651081081644,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.9162907318741551,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0
ENSG00000075290.8,WNT8B,0.0,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0
ENSG00000085741.13,WNT11,-0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,-0.6931471805599453,3.2188758248682006,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,-0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,2.1400661634962708,1.252762968495368,0.0,0.4054651081081644,-0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0
ENSG00000111186.13,WNT5B,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.6931471805599453,0.0,0.4054651081081644,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0
ENSG00000169884.14,WNT10B,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0
ENSG00000125084.12,WNT1,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0
ENSG00000108379.10,WNT3,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.9162907318741551,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.9162907318741551,0.6931471805599453,0.6931471805599453,0.0
ENSG00000158955.11,WNT9B,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,-0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.9162907318741551,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.9162907318741551,0.6931471805599453,0.6931471805599453,0.0
ENSG00000188064.10,WNT7B,0.0,-0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.0,0.9162907318741551,0.9162907318741551,-0.6931471805599453,0.4054651081081644,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.9162907318741551,0.0,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.0,0.0
ENSG00000168036.18,CTNNB1,0.0,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0
ENSG00000236567.2,TCF3P1,0.0,-0.6931471805599453,0.4054651081081644,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.4054651081081644,0.4054651081081644,0.9162907318741551,0.4054651081081644,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.9162907318741551,0.0,-0.6931471805599453,0.4054651081081644,0.0
ENSG00000071564.17,TCF3,0.0,0.4054651081081644,-0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.9162907318741551,0.0,1.0986122886681098,0.0,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0
ENSG00000138795.10,LEF1,0.0,0.0,0.0,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453
ENSG00000232021.7,LEF1-AS1,0.0,0.0,0.0,0.6931471805599453,0.0,0.4054651081081644,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.4054651081081644,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.4054651081081644,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453
